image,detected_classes,max_confidence,max_damage_area_percent,road_health_score,condition
Japan_004611.jpg,None,0.0,0.0,100.0,GOOD
Japan_004612.jpg,None,0.0,0.0,100.0,GOOD
Japan_004619.jpg,None,0.0,0.0,100.0,GOOD
Japan_004621.jpg,"2,2,2,2,2",0.998,14.93,79.15,MODERATE
Japan_004624.jpg,None,0.0,0.0,100.0,GOOD
Japan_004627.jpg,"2,2,2",0.905,18.32,76.79,MODERATE
Japan_004631.jpg,"2,2",0.783,22.63,75.2,MODERATE
Japan_004640.jpg,None,0.0,0.0,100.0,GOOD
Japan_004648.jpg,None,0.0,0.0,100.0,GOOD
Japan_004655.jpg,None,0.0,0.0,100.0,GOOD
Japan_004657.jpg,None,0.0,0.0,100.0,GOOD
Japan_004660.jpg,2,0.887,17.73,77.99,MODERATE
Japan_004662.jpg,None,0.0,0.0,100.0,GOOD
Japan_004663.jpg,None,0.0,0.0,100.0,GOOD
Japan_004665.jpg,None,0.0,0.0,100.0,GOOD
Japan_004667.jpg,"2,2",0.947,19.37,74.31,MODERATE
Japan_004674.jpg,None,0.0,0.0,100.0,GOOD
Japan_004676.jpg,None,0.0,0.0,100.0,GOOD
Japan_004680.jpg,"3,1,1,1,1,1,3,1,1,1,1",0.96,0.29,99.61,GOOD
Japan_004683.jpg,"3,3",0.833,0.4,99.53,GOOD
Japan_004687.jpg,2,0.846,6.91,91.82,GOOD
Japan_004690.jpg,None,0.0,0.0,100.0,GOOD
Japan_004694.jpg,None,0.0,0.0,100.0,GOOD
Japan_004696.jpg,None,0.0,0.0,100.0,GOOD
Japan_004704.jpg,"2,2",0.792,14.51,83.91,GOOD
Japan_004706.jpg,"2,2",0.971,15.65,78.72,MODERATE
Japan_004708.jpg,2,0.706,21.12,79.11,MODERATE
Japan_004720.jpg,2,0.642,19.5,82.47,GOOD
Japan_004729.jpg,None,0.0,0.0,100.0,GOOD
Japan_004736.jpg,None,0.0,0.0,100.0,GOOD
Japan_004737.jpg,"3,3,3",0.836,0.47,99.45,GOOD
Japan_004739.jpg,None,0.0,0.0,100.0,GOOD
Japan_004744.jpg,None,0.0,0.0,100.0,GOOD
Japan_004749.jpg,None,0.0,0.0,100.0,GOOD
Japan_004750.jpg,"2,3",0.664,10.46,90.27,GOOD
Japan_004751.jpg,3,0.79,0.7,99.23,GOOD
Japan_004757.jpg,None,0.0,0.0,100.0,GOOD
Japan_004768.jpg,None,0.0,0.0,100.0,GOOD
Japan_004769.jpg,None,0.0,0.0,100.0,GOOD
Japan_004771.jpg,None,0.0,0.0,100.0,GOOD
Japan_004779.jpg,None,0.0,0.0,100.0,GOOD
Japan_004782.jpg,None,0.0,0.0,100.0,GOOD
Japan_004789.jpg,None,0.0,0.0,100.0,GOOD
Japan_004792.jpg,"2,3,2,1",0.984,18.8,74.11,MODERATE
Japan_004794.jpg,None,0.0,0.0,100.0,GOOD
Japan_004799.jpg,None,0.0,0.0,100.0,GOOD
Japan_004801.jpg,None,0.0,0.0,100.0,GOOD
Japan_004803.jpg,None,0.0,0.0,100.0,GOOD
Japan_004817.jpg,None,0.0,0.0,100.0,GOOD
Japan_004818.jpg,None,0.0,0.0,100.0,GOOD
Japan_004826.jpg,None,0.0,0.0,100.0,GOOD
Japan_004827.jpg,None,0.0,0.0,100.0,GOOD
Japan_004828.jpg,3,0.769,0.44,99.53,GOOD
Japan_004831.jpg,None,0.0,0.0,100.0,GOOD
Japan_004835.jpg,3,0.739,0.33,99.66,GOOD
Japan_004836.jpg,None,0.0,0.0,100.0,GOOD
Japan_004845.jpg,None,0.0,0.0,100.0,GOOD
Japan_004851.jpg,None,0.0,0.0,100.0,GOOD
Japan_004857.jpg,2,0.814,13.89,84.17,GOOD
Japan_004861.jpg,None,0.0,0.0,100.0,GOOD
Japan_004862.jpg,3,0.619,13.01,88.73,GOOD
Japan_004868.jpg,None,0.0,0.0,100.0,GOOD
Japan_004870.jpg,"2,2,2,2,2,2,2",0.997,23.03,67.84,MODERATE
Japan_004872.jpg,3,0.787,0.38,99.58,GOOD
Japan_004875.jpg,None,0.0,0.0,100.0,GOOD
Japan_004878.jpg,3,0.798,0.24,99.73,GOOD
Japan_004882.jpg,"2,2,2,2,2,2,2,2,2,2",0.978,24.92,65.86,MODERATE
Japan_004883.jpg,None,0.0,0.0,100.0,GOOD
Japan_004885.jpg,"2,2,2,2",0.923,10.73,86.13,GOOD
Japan_004887.jpg,"1,1,1",0.698,4.56,95.54,GOOD
Japan_004889.jpg,"2,2,2",0.939,11.5,84.87,GOOD
Japan_004900.jpg,None,0.0,0.0,100.0,GOOD
Japan_004903.jpg,None,0.0,0.0,100.0,GOOD
Japan_004913.jpg,None,0.0,0.0,100.0,GOOD
Japan_004916.jpg,None,0.0,0.0,100.0,GOOD
Japan_004917.jpg,"2,2,2,2,2",0.999,19.06,73.34,MODERATE
Japan_004919.jpg,None,0.0,0.0,100.0,GOOD
Japan_004920.jpg,"2,2,2,2,2,2,2",0.96,21.03,71.73,MODERATE
Japan_004930.jpg,"2,2",0.998,19.47,72.8,MODERATE
Japan_004933.jpg,None,0.0,0.0,100.0,GOOD
Japan_004936.jpg,None,0.0,0.0,100.0,GOOD
Japan_004938.jpg,3,0.684,13.51,87.07,GOOD
Japan_004939.jpg,3,0.633,0.66,99.42,GOOD
Japan_004954.jpg,None,0.0,0.0,100.0,GOOD
Japan_004966.jpg,1,0.744,2.02,97.89,GOOD
Japan_004967.jpg,None,0.0,0.0,100.0,GOOD
Japan_004972.jpg,None,0.0,0.0,100.0,GOOD
Japan_004973.jpg,None,0.0,0.0,100.0,GOOD
Japan_004977.jpg,"2,2",0.986,16.46,77.27,MODERATE
Japan_004986.jpg,None,0.0,0.0,100.0,GOOD
Japan_004993.jpg,3,0.697,0.41,99.6,GOOD
Japan_005000.jpg,"2,2,2,2,3,2,2",0.992,21.07,70.73,MODERATE
Japan_005007.jpg,None,0.0,0.0,100.0,GOOD
Japan_005011.jpg,None,0.0,0.0,100.0,GOOD
Japan_005013.jpg,"2,2",0.762,18.88,79.87,MODERATE
Japan_005020.jpg,None,0.0,0.0,100.0,GOOD
Japan_005034.jpg,None,0.0,0.0,100.0,GOOD
Japan_005035.jpg,None,0.0,0.0,100.0,GOOD
Japan_005045.jpg,None,0.0,0.0,100.0,GOOD
Japan_005047.jpg,None,0.0,0.0,100.0,GOOD
Japan_005050.jpg,"2,2",0.689,11.63,88.79,GOOD
Japan_005058.jpg,None,0.0,0.0,100.0,GOOD
Japan_005066.jpg,None,0.0,0.0,100.0,GOOD
Japan_005071.jpg,"2,2,2,2,2",0.988,16.09,77.76,MODERATE
Japan_005082.jpg,None,0.0,0.0,100.0,GOOD
Japan_005084.jpg,None,0.0,0.0,100.0,GOOD
Japan_005085.jpg,None,0.0,0.0,100.0,GOOD
Japan_005088.jpg,3,0.691,14.86,85.63,GOOD
Japan_005096.jpg,2,0.62,18.73,83.74,GOOD
Japan_005099.jpg,3,0.871,0.41,99.51,GOOD
Japan_005105.jpg,None,0.0,0.0,100.0,GOOD
Japan_005106.jpg,2,0.645,17.83,83.89,GOOD
Japan_005107.jpg,None,0.0,0.0,100.0,GOOD
Japan_005111.jpg,None,0.0,0.0,100.0,GOOD
Japan_005124.jpg,3,0.736,0.32,99.67,GOOD
Japan_005134.jpg,2,0.699,11.05,89.18,GOOD
Japan_005153.jpg,None,0.0,0.0,100.0,GOOD
Japan_005157.jpg,None,0.0,0.0,100.0,GOOD
Japan_005164.jpg,3,0.864,0.19,99.77,GOOD
Japan_005172.jpg,2,0.849,17.79,78.85,MODERATE
Japan_005182.jpg,None,0.0,0.0,100.0,GOOD
Japan_005183.jpg,None,0.0,0.0,100.0,GOOD
Japan_005186.jpg,"1,1",0.721,1.87,98.11,GOOD
Japan_005188.jpg,None,0.0,0.0,100.0,GOOD
Japan_005197.jpg,2,0.615,13.02,88.79,GOOD
Japan_005200.jpg,2,0.729,13.55,86.17,GOOD
Japan_005204.jpg,None,0.0,0.0,100.0,GOOD
Japan_005209.jpg,None,0.0,0.0,100.0,GOOD
Japan_005221.jpg,None,0.0,0.0,100.0,GOOD
Japan_005222.jpg,None,0.0,0.0,100.0,GOOD
Japan_005231.jpg,2,0.671,10.62,90.03,GOOD
Japan_005234.jpg,None,0.0,0.0,100.0,GOOD
Japan_005236.jpg,None,0.0,0.0,100.0,GOOD
Japan_005238.jpg,None,0.0,0.0,100.0,GOOD
Japan_005240.jpg,2,0.713,17.83,82.21,GOOD
Japan_005251.jpg,None,0.0,0.0,100.0,GOOD
Japan_005252.jpg,"2,2,2",0.881,11.69,85.59,GOOD
Japan_005255.jpg,None,0.0,0.0,100.0,GOOD
Japan_005256.jpg,None,0.0,0.0,100.0,GOOD
Japan_005258.jpg,None,0.0,0.0,100.0,GOOD
Japan_005259.jpg,3,0.813,0.6,99.31,GOOD
Japan_005262.jpg,None,0.0,0.0,100.0,GOOD
Japan_005277.jpg,None,0.0,0.0,100.0,GOOD
Japan_005278.jpg,None,0.0,0.0,100.0,GOOD
Japan_005285.jpg,3,0.787,0.19,99.79,GOOD
Japan_005286.jpg,None,0.0,0.0,100.0,GOOD
Japan_005291.jpg,"2,2",0.906,16.4,79.19,MODERATE
Japan_005300.jpg,3,0.829,0.39,99.55,GOOD
Japan_005303.jpg,2,0.909,14.11,82.05,GOOD
Japan_005324.jpg,None,0.0,0.0,100.0,GOOD
Japan_005326.jpg,None,0.0,0.0,100.0,GOOD
Japan_005328.jpg,None,0.0,0.0,100.0,GOOD
Japan_005335.jpg,None,0.0,0.0,100.0,GOOD
Japan_005338.jpg,None,0.0,0.0,100.0,GOOD
Japan_005340.jpg,None,0.0,0.0,100.0,GOOD
Japan_005341.jpg,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1.0,22.74,68.18,MODERATE
Japan_005349.jpg,None,0.0,0.0,100.0,GOOD
Japan_005368.jpg,None,0.0,0.0,100.0,GOOD
Japan_005371.jpg,None,0.0,0.0,100.0,GOOD
Japan_005375.jpg,None,0.0,0.0,100.0,GOOD
Japan_005386.jpg,None,0.0,0.0,100.0,GOOD
Japan_005401.jpg,None,0.0,0.0,100.0,GOOD
Japan_005404.jpg,"2,2,2,3",0.965,14.53,80.37,GOOD
Japan_005409.jpg,"3,3",0.781,0.53,99.42,GOOD
Japan_005411.jpg,None,0.0,0.0,100.0,GOOD
Japan_005416.jpg,None,0.0,0.0,100.0,GOOD
Japan_005421.jpg,None,0.0,0.0,100.0,GOOD
Japan_005423.jpg,None,0.0,0.0,100.0,GOOD
Japan_005426.jpg,"2,2,2,2,2,2,2,2,2,2,2,2",0.958,13.07,82.48,GOOD
Japan_005427.jpg,None,0.0,0.0,100.0,GOOD
Japan_005428.jpg,2,0.775,19.18,79.19,MODERATE
Japan_005434.jpg,"2,2,2,2,2,2",1.0,17.8,75.09,MODERATE
Japan_005446.jpg,None,0.0,0.0,100.0,GOOD
Japan_005451.jpg,"2,2,2,2,2,2",0.993,21.47,70.15,MODERATE
Japan_005461.jpg,None,0.0,0.0,100.0,GOOD
Japan_005471.jpg,1,0.744,2.12,97.79,GOOD
Japan_005476.jpg,"2,2,2,2,2",0.889,14.35,82.14,GOOD
Japan_005478.jpg,None,0.0,0.0,100.0,GOOD
Japan_005495.jpg,None,0.0,0.0,100.0,GOOD
Japan_005510.jpg,"2,2",0.886,11.44,85.81,GOOD
Japan_005514.jpg,None,0.0,0.0,100.0,GOOD
Japan_005524.jpg,None,0.0,0.0,100.0,GOOD
Japan_005528.jpg,2,0.744,21.12,78.01,MODERATE
Japan_005532.jpg,None,0.0,0.0,100.0,GOOD
Japan_005538.jpg,"2,1,1,1,1,1",0.919,16.84,78.34,MODERATE
Japan_005540.jpg,None,0.0,0.0,100.0,GOOD
Japan_005541.jpg,None,0.0,0.0,100.0,GOOD
Japan_005542.jpg,"2,2,2,2,2",0.937,14.0,81.63,GOOD
Japan_005549.jpg,None,0.0,0.0,100.0,GOOD
Japan_005552.jpg,None,0.0,0.0,100.0,GOOD
Japan_005564.jpg,2,0.818,14.58,83.3,GOOD
Japan_005566.jpg,"2,2,2",0.997,19.42,72.91,MODERATE
Japan_005570.jpg,None,0.0,0.0,100.0,GOOD
Japan_005572.jpg,3,0.835,0.4,99.53,GOOD
Japan_005578.jpg,"3,2",0.701,0.57,99.44,GOOD
Japan_005582.jpg,2,0.839,12.74,85.03,GOOD
Japan_005591.jpg,None,0.0,0.0,100.0,GOOD
Japan_005592.jpg,None,0.0,0.0,100.0,GOOD
Japan_005593.jpg,"2,2,2,2,2,2,2,3",0.991,19.17,73.41,MODERATE
Japan_005599.jpg,None,0.0,0.0,100.0,GOOD
Japan_005612.jpg,None,0.0,0.0,100.0,GOOD
Japan_005616.jpg,None,0.0,0.0,100.0,GOOD
Japan_005620.jpg,None,0.0,0.0,100.0,GOOD
Japan_005622.jpg,2,0.711,20.31,79.77,MODERATE
Japan_005623.jpg,2,0.843,16.06,81.04,GOOD
Japan_005625.jpg,"2,2,2,2,2,2,2,2,2,2",0.987,19.49,73.07,MODERATE
Japan_005628.jpg,"2,2,2",0.996,12.69,82.31,GOOD
Japan_005635.jpg,"2,2,2,2,2,2,2,2,2",0.96,19.43,73.87,MODERATE
Japan_005638.jpg,"2,3",0.856,19.03,77.18,MODERATE
Japan_005646.jpg,None,0.0,0.0,100.0,GOOD
Japan_005669.jpg,"2,2",0.799,20.72,76.83,MODERATE
Japan_005670.jpg,None,0.0,0.0,100.0,GOOD
Japan_005676.jpg,None,0.0,0.0,100.0,GOOD
Japan_005679.jpg,None,0.0,0.0,100.0,GOOD
Japan_005686.jpg,None,0.0,0.0,100.0,GOOD
Japan_005698.jpg,None,0.0,0.0,100.0,GOOD
Japan_005701.jpg,3,0.784,0.45,99.51,GOOD
Japan_005706.jpg,None,0.0,0.0,100.0,GOOD
Japan_005713.jpg,"2,2,2,2,2,2,2,2,2,2,2",0.998,22.77,68.17,MODERATE
Japan_005714.jpg,3,0.629,0.33,99.71,GOOD
Japan_005717.jpg,None,0.0,0.0,100.0,GOOD
Japan_005724.jpg,None,0.0,0.0,100.0,GOOD
Japan_005728.jpg,"1,1,1",0.767,2.08,97.76,GOOD
Japan_005739.jpg,2,0.603,18.31,84.54,GOOD
Japan_005744.jpg,None,0.0,0.0,100.0,GOOD
Japan_005749.jpg,None,0.0,0.0,100.0,GOOD
Japan_005754.jpg,None,0.0,0.0,100.0,GOOD
Japan_005760.jpg,None,0.0,0.0,100.0,GOOD
Japan_005766.jpg,None,0.0,0.0,100.0,GOOD
Japan_005770.jpg,None,0.0,0.0,100.0,GOOD
Japan_005779.jpg,2,0.991,21.29,70.45,MODERATE
Japan_005798.jpg,4,0.656,0.12,99.89,GOOD
Japan_005801.jpg,None,0.0,0.0,100.0,GOOD
Japan_005816.jpg,None,0.0,0.0,100.0,GOOD
Japan_005821.jpg,None,0.0,0.0,100.0,GOOD
Japan_005825.jpg,None,0.0,0.0,100.0,GOOD
Japan_005828.jpg,"2,2",0.856,17.79,78.69,MODERATE
Japan_005834.jpg,None,0.0,0.0,100.0,GOOD
Japan_005836.jpg,None,0.0,0.0,100.0,GOOD
Japan_005846.jpg,None,0.0,0.0,100.0,GOOD
Japan_005849.jpg,None,0.0,0.0,100.0,GOOD
Japan_005854.jpg,1,0.659,2.0,98.15,GOOD
Japan_005857.jpg,None,0.0,0.0,100.0,GOOD
Japan_005872.jpg,None,0.0,0.0,100.0,GOOD
Japan_005887.jpg,None,0.0,0.0,100.0,GOOD
Japan_005889.jpg,None,0.0,0.0,100.0,GOOD
Japan_005890.jpg,None,0.0,0.0,100.0,GOOD
Japan_005897.jpg,None,0.0,0.0,100.0,GOOD
Japan_005907.jpg,None,0.0,0.0,100.0,GOOD
Japan_005910.jpg,"1,1,1,1,1",0.833,2.11,97.54,GOOD
Japan_005911.jpg,None,0.0,0.0,100.0,GOOD
Japan_005912.jpg,3,0.81,0.16,99.82,GOOD
Japan_005919.jpg,3,0.963,0.76,98.97,GOOD
Japan_005931.jpg,None,0.0,0.0,100.0,GOOD
Japan_005939.jpg,2,0.668,19.17,82.08,GOOD
Japan_005946.jpg,None,0.0,0.0,100.0,GOOD
Japan_005947.jpg,None,0.0,0.0,100.0,GOOD
Japan_005952.jpg,None,0.0,0.0,100.0,GOOD
Japan_005953.jpg,None,0.0,0.0,100.0,GOOD
Japan_005956.jpg,None,0.0,0.0,100.0,GOOD
Japan_005966.jpg,"2,2,2,2,2,2",0.993,18.36,74.47,MODERATE
Japan_005968.jpg,2,0.93,13.21,82.79,GOOD
Japan_005969.jpg,"2,2,2,3,2,2",0.995,18.43,74.34,MODERATE
Japan_005973.jpg,None,0.0,0.0,100.0,GOOD
Japan_005987.jpg,"2,2,2,2",0.993,20.87,70.99,MODERATE
Japan_005991.jpg,None,0.0,0.0,100.0,GOOD
Japan_005992.jpg,None,0.0,0.0,100.0,GOOD
Japan_005997.jpg,None,0.0,0.0,100.0,GOOD
Japan_006003.jpg,None,0.0,0.0,100.0,GOOD
Japan_006013.jpg,"2,2,2,2,2,2,2,2,2,2,2,2",0.972,16.71,77.27,MODERATE
Japan_006018.jpg,None,0.0,0.0,100.0,GOOD
Japan_006019.jpg,None,0.0,0.0,100.0,GOOD
Japan_006024.jpg,None,0.0,0.0,100.0,GOOD
Japan_006028.jpg,2,0.71,12.4,87.67,GOOD
Japan_006037.jpg,None,0.0,0.0,100.0,GOOD
Japan_006040.jpg,None,0.0,0.0,100.0,GOOD
Japan_006042.jpg,None,0.0,0.0,100.0,GOOD
Japan_006051.jpg,None,0.0,0.0,100.0,GOOD
Japan_006063.jpg,None,0.0,0.0,100.0,GOOD
Japan_006069.jpg,None,0.0,0.0,100.0,GOOD
Japan_006071.jpg,3,0.637,16.56,85.22,GOOD
Japan_006085.jpg,2,0.96,14.83,80.07,GOOD
Japan_006089.jpg,None,0.0,0.0,100.0,GOOD
Japan_006096.jpg,None,0.0,0.0,100.0,GOOD
Japan_006105.jpg,None,0.0,0.0,100.0,GOOD
Japan_006114.jpg,None,0.0,0.0,100.0,GOOD
Japan_006115.jpg,1,0.64,1.98,98.22,GOOD
Japan_006122.jpg,None,0.0,0.0,100.0,GOOD
Japan_006123.jpg,None,0.0,0.0,100.0,GOOD
Japan_006126.jpg,"2,2,2,2,2",0.942,13.97,81.57,GOOD
Japan_006131.jpg,None,0.0,0.0,100.0,GOOD
Japan_006132.jpg,3,0.621,0.44,99.62,GOOD
Japan_006136.jpg,2,0.637,20.73,81.53,GOOD
Japan_006144.jpg,None,0.0,0.0,100.0,GOOD
Japan_006151.jpg,"3,3,3,3",0.867,10.46,87.29,GOOD
Japan_006163.jpg,None,0.0,0.0,100.0,GOOD
Japan_006168.jpg,None,0.0,0.0,100.0,GOOD
Japan_006177.jpg,None,0.0,0.0,100.0,GOOD
Japan_006188.jpg,"2,2,2,2",0.997,20.51,71.36,MODERATE
Japan_006190.jpg,2,0.694,22.49,78.16,MODERATE
Japan_006222.jpg,None,0.0,0.0,100.0,GOOD
Japan_006223.jpg,2,0.637,14.39,87.17,GOOD
Japan_006229.jpg,"2,2,2",0.915,12.54,83.93,GOOD
Japan_006262.jpg,"2,2",0.875,14.84,81.82,GOOD
Japan_006264.jpg,None,0.0,0.0,100.0,GOOD
Japan_006267.jpg,2,0.862,20.57,75.19,MODERATE
Japan_006277.jpg,None,0.0,0.0,100.0,GOOD
Japan_006278.jpg,None,0.0,0.0,100.0,GOOD
Japan_006279.jpg,None,0.0,0.0,100.0,GOOD
Japan_006287.jpg,None,0.0,0.0,100.0,GOOD
Japan_006288.jpg,3,0.712,0.16,99.84,GOOD
Japan_006298.jpg,3,0.765,10.83,88.4,GOOD
Japan_006311.jpg,"2,2,2,2,2,2",0.955,22.36,70.1,MODERATE
Japan_006314.jpg,None,0.0,0.0,100.0,GOOD
Japan_006318.jpg,2,0.625,18.83,83.53,GOOD
Japan_006323.jpg,"2,2",0.745,12.69,86.76,GOOD
Japan_006332.jpg,"2,2,2,2,2,2",0.989,16.19,77.59,MODERATE
Japan_006333.jpg,1,0.855,1.84,97.8,GOOD
Japan_006344.jpg,None,0.0,0.0,100.0,GOOD
Japan_006345.jpg,"2,2",0.977,19.65,73.12,MODERATE
Japan_006347.jpg,None,0.0,0.0,100.0,GOOD
Japan_006358.jpg,"2,2,2,2,2,2",0.988,20.49,71.66,MODERATE
Japan_006368.jpg,None,0.0,0.0,100.0,GOOD
Japan_006372.jpg,2,0.984,15.83,78.19,MODERATE
Japan_006377.jpg,None,0.0,0.0,100.0,GOOD
Japan_006380.jpg,2,0.736,16.71,82.79,GOOD
Japan_006381.jpg,None,0.0,0.0,100.0,GOOD
Japan_006393.jpg,None,0.0,0.0,100.0,GOOD
Japan_006400.jpg,None,0.0,0.0,100.0,GOOD
Japan_006402.jpg,None,0.0,0.0,100.0,GOOD
Japan_006423.jpg,None,0.0,0.0,100.0,GOOD
Japan_006428.jpg,"2,2,2,2",0.979,18.48,74.67,MODERATE
Japan_006430.jpg,None,0.0,0.0,100.0,GOOD
Japan_006436.jpg,"1,1",0.847,3.95,95.32,GOOD
Japan_006439.jpg,"2,2,2,2,2,2,2,2",0.998,19.16,73.23,MODERATE
Japan_006446.jpg,None,0.0,0.0,100.0,GOOD
Japan_006448.jpg,None,0.0,0.0,100.0,GOOD
Japan_006453.jpg,None,0.0,0.0,100.0,GOOD
Japan_006464.jpg,None,0.0,0.0,100.0,GOOD
Japan_006465.jpg,1,0.631,4.75,95.8,GOOD
Japan_006478.jpg,None,0.0,0.0,100.0,GOOD
Japan_006481.jpg,"2,2,2,1",0.968,22.59,69.37,MODERATE
Japan_006486.jpg,None,0.0,0.0,100.0,GOOD
Japan_006488.jpg,None,0.0,0.0,100.0,GOOD
Japan_006497.jpg,None,0.0,0.0,100.0,GOOD
Japan_006506.jpg,"2,2,2,2,2",0.954,18.36,75.49,MODERATE
Japan_006509.jpg,"2,2",0.667,8.6,91.96,GOOD
Japan_006512.jpg,3,0.627,0.33,99.71,GOOD
Japan_006513.jpg,None,0.0,0.0,100.0,GOOD
Japan_006515.jpg,None,0.0,0.0,100.0,GOOD
Japan_006516.jpg,None,0.0,0.0,100.0,GOOD
Japan_006523.jpg,None,0.0,0.0,100.0,GOOD
Japan_006526.jpg,3,0.739,0.16,99.83,GOOD
Japan_006527.jpg,None,0.0,0.0,100.0,GOOD
Japan_006529.jpg,None,0.0,0.0,100.0,GOOD
Japan_006544.jpg,None,0.0,0.0,100.0,GOOD
Japan_006551.jpg,None,0.0,0.0,100.0,GOOD
Japan_006558.jpg,3,0.692,14.16,86.28,GOOD
Japan_006578.jpg,"2,2,2,2,2,2,2,2",0.991,19.23,73.31,MODERATE
Japan_006582.jpg,3,0.786,0.25,99.72,GOOD
Japan_006589.jpg,None,0.0,0.0,100.0,GOOD
Japan_006591.jpg,None,0.0,0.0,100.0,GOOD
Japan_006593.jpg,None,0.0,0.0,100.0,GOOD
Japan_006600.jpg,None,0.0,0.0,100.0,GOOD
Japan_006605.jpg,"3,3",0.952,0.61,99.19,GOOD
Japan_006610.jpg,2,0.89,23.61,70.58,MODERATE
Japan_006632.jpg,"2,2",0.809,16.44,81.37,GOOD
Japan_006644.jpg,None,0.0,0.0,100.0,GOOD
Japan_006646.jpg,1,0.643,2.65,97.61,GOOD
Japan_006650.jpg,None,0.0,0.0,100.0,GOOD
Japan_006651.jpg,None,0.0,0.0,100.0,GOOD
Japan_006654.jpg,None,0.0,0.0,100.0,GOOD
Japan_006656.jpg,1,0.774,4.25,95.4,GOOD
Japan_006657.jpg,None,0.0,0.0,100.0,GOOD
Japan_006658.jpg,None,0.0,0.0,100.0,GOOD
Japan_006676.jpg,"2,2",0.873,19.86,75.73,MODERATE
Japan_006687.jpg,None,0.0,0.0,100.0,GOOD
Japan_006693.jpg,None,0.0,0.0,100.0,GOOD
Japan_006698.jpg,None,0.0,0.0,100.0,GOOD
Japan_006703.jpg,3,0.654,0.6,99.45,GOOD
Japan_006713.jpg,3,0.73,0.37,99.62,GOOD
Japan_006717.jpg,"2,2,2,2,2",0.993,17.33,75.91,MODERATE
Japan_006720.jpg,None,0.0,0.0,100.0,GOOD
Japan_006723.jpg,None,0.0,0.0,100.0,GOOD
Japan_006730.jpg,None,0.0,0.0,100.0,GOOD
Japan_006731.jpg,3,0.777,0.19,99.79,GOOD
Japan_006737.jpg,None,0.0,0.0,100.0,GOOD
Japan_006742.jpg,None,0.0,0.0,100.0,GOOD
Japan_006743.jpg,None,0.0,0.0,100.0,GOOD
Japan_006751.jpg,None,0.0,0.0,100.0,GOOD
Japan_006755.jpg,None,0.0,0.0,100.0,GOOD
Japan_006771.jpg,None,0.0,0.0,100.0,GOOD
Japan_006772.jpg,3,0.791,0.22,99.75,GOOD
Japan_006777.jpg,"3,2",0.855,0.67,99.2,GOOD
Japan_006779.jpg,"2,2,2",0.914,11.96,84.69,GOOD
Japan_006793.jpg,2,0.936,19.92,73.89,MODERATE
Japan_006801.jpg,None,0.0,0.0,100.0,GOOD
Japan_006806.jpg,None,0.0,0.0,100.0,GOOD
Japan_006811.jpg,None,0.0,0.0,100.0,GOOD
Japan_006816.jpg,None,0.0,0.0,100.0,GOOD
Japan_006817.jpg,"2,2,2,2",0.989,18.51,74.37,MODERATE
Japan_006821.jpg,None,0.0,0.0,100.0,GOOD
Japan_006825.jpg,None,0.0,0.0,100.0,GOOD
Japan_006839.jpg,None,0.0,0.0,100.0,GOOD
Japan_006845.jpg,3,0.732,1.11,98.86,GOOD
Japan_006847.jpg,None,0.0,0.0,100.0,GOOD
Japan_006854.jpg,"2,2",0.98,20.57,71.77,MODERATE
Japan_006861.jpg,"2,2,2,2",0.934,14.04,81.65,GOOD
Japan_006873.jpg,None,0.0,0.0,100.0,GOOD
Japan_006875.jpg,None,0.0,0.0,100.0,GOOD
Japan_006877.jpg,None,0.0,0.0,100.0,GOOD
Japan_006878.jpg,None,0.0,0.0,100.0,GOOD
Japan_006884.jpg,None,0.0,0.0,100.0,GOOD
Japan_006890.jpg,"2,2",0.983,18.84,74.07,MODERATE
Japan_006893.jpg,None,0.0,0.0,100.0,GOOD
Japan_006909.jpg,None,0.0,0.0,100.0,GOOD
Japan_006911.jpg,None,0.0,0.0,100.0,GOOD
Japan_006912.jpg,None,0.0,0.0,100.0,GOOD
Japan_006919.jpg,None,0.0,0.0,100.0,GOOD
Japan_006931.jpg,None,0.0,0.0,100.0,GOOD
Japan_006936.jpg,"2,2,2,2,2",0.98,18.06,75.22,MODERATE
Japan_006938.jpg,None,0.0,0.0,100.0,GOOD
Japan_006942.jpg,None,0.0,0.0,100.0,GOOD
Japan_006956.jpg,None,0.0,0.0,100.0,GOOD
Japan_006959.jpg,"2,2,2",0.881,14.72,81.84,GOOD
Japan_006972.jpg,None,0.0,0.0,100.0,GOOD
Japan_006978.jpg,None,0.0,0.0,100.0,GOOD
Japan_006983.jpg,None,0.0,0.0,100.0,GOOD
Japan_006984.jpg,None,0.0,0.0,100.0,GOOD
Japan_006985.jpg,2,0.991,19.15,73.42,MODERATE
Japan_006986.jpg,3,0.687,0.86,99.17,GOOD
Japan_006990.jpg,None,0.0,0.0,100.0,GOOD
Japan_006995.jpg,None,0.0,0.0,100.0,GOOD
Japan_007003.jpg,"2,2",0.981,16.68,77.1,MODERATE
Japan_007012.jpg,None,0.0,0.0,100.0,GOOD
Japan_007038.jpg,None,0.0,0.0,100.0,GOOD
Japan_007040.jpg,None,0.0,0.0,100.0,GOOD
Japan_007051.jpg,None,0.0,0.0,100.0,GOOD
Japan_007057.jpg,None,0.0,0.0,100.0,GOOD
Japan_007061.jpg,"2,2,2",0.867,15.8,80.83,GOOD
Japan_007062.jpg,None,0.0,0.0,100.0,GOOD
