u,v,key,health_score
2841520388,2841520392,0,57
2841520392,2841520388,0,73
2841520392,2841520367,0,89
2841520392,2841520423,0,56
2841520393,3430413851,0,51
2841520393,3775193921,0,64
2841520393,2841520466,0,53
2841520393,2841520341,0,50
2841520394,2841520376,0,58
2841520394,2841520414,0,56
2841520394,2841520372,0,70
2841520395,2841520468,0,94
2841520395,2986597817,0,96
2841520395,2841520399,0,77
2841520396,2841520398,0,64
2841520396,3775193917,0,60
2841520396,2841520426,0,55
2841520398,2841520346,0,62
2841520398,2841520396,0,96
2841520398,3775193922,0,73
2841520399,2841520458,0,84
2841520399,2841520403,0,50
2841520399,2841520395,0,94
2841520400,2841520502,0,53
2841520400,2841520405,0,66
2841520403,2841520443,0,100
2841520403,2841520407,0,52
2841520403,2841520399,0,57
2841520404,2841520383,0,53
2841520404,3775193922,0,69
2841520404,2841520423,0,54
2841520404,2841520435,0,66
2841520405,2841520421,0,71
2841520405,3001623565,0,94
2841520405,3775193920,0,89
2841520405,2841520400,0,100
2841520407,2841520455,0,74
2841520407,2841520411,0,67
2841520407,2841520403,0,94
2841520408,2841520387,0,60
2841520408,2841520431,0,58
2841520408,3430413851,0,87
2841520410,3775193920,0,79
2841520410,2841520431,0,57
2841520410,2841520387,0,58
2841520410,2841520432,0,70
2841520411,3776308806,0,59
2841520411,2841520407,0,98
2841520411,2841520476,0,87
2841520411,2986597827,0,76
2841520413,2841520439,0,90
2841520413,2986597829,0,78
2841520413,2841520438,0,92
2841520414,2841520394,0,57
2841520414,3776308800,0,83
2841520414,2986582826,0,83
2841520415,2986582819,0,65
2841520415,2986582816,0,86
2841520415,2841520462,0,80
2841520415,2986597830,0,92
2841520421,2841520405,0,81
2841520421,2841520432,0,67
2841520421,3001623568,0,70
2841520422,2841520428,0,99
2841520422,2841520444,0,96
2841520422,7904246726,0,80
2841520423,2841520404,0,64
2841520423,2841520392,0,55
2841520423,2841520452,0,66
2841520424,2841520453,0,99
2841520424,2986582820,0,68
2841520424,2986582819,0,95
2841520426,2841520430,0,55
2841520426,2841520396,0,72
2841520426,11047707341,0,85
2841520427,2841520463,0,65
2841520427,2841520370,0,92
2841520427,2841520437,0,91
2841520428,2986597808,0,97
2841520428,2841520434,0,63
2841520428,2841520422,0,94
2841520428,2841520510,0,54
2841520430,7904246734,0,54
2841520430,2841520435,0,81
2841520430,2841520426,0,53
2841520431,2841520410,0,63
2841520431,2841520457,0,50
2841520431,2841520408,0,92
2841520432,2841520421,0,63
2841520432,2841520410,0,79
2841520432,2841520457,0,74
2841520434,2986597809,0,62
2841520434,2841520446,0,81
2841520434,2841520428,0,56
2841520434,2841520465,0,71
2841520435,3775193933,0,63
2841520435,2841520442,0,87
2841520435,2841520430,0,98
2841520435,2841520404,0,83
2841520437,2841520377,0,82
2841520437,2841520427,0,70
2841520437,3775193924,0,98
2841520438,2841520471,0,69
2841520438,2841520413,0,95
2841520438,2841520462,0,79
2841520438,2986597830,0,91
2841520439,2841520413,0,59
2841520439,2841520471,0,82
2841520439,3776308806,0,56
2841520439,3776308812,0,58
2841520440,2841520449,0,64
2841520440,2986582825,0,73
2841520440,2986582823,0,74
2841520442,2841520445,0,78
2841520442,2841520435,0,89
2841520442,2841520499,0,82
2841520443,2841520403,0,62
2841520444,3775193924,0,99
2841520444,2841520484,0,75
2841520444,2841520422,0,62
2841520445,3775031949,0,54
2841520445,2841520452,0,67
2841520445,2841520442,0,77
2841520446,2986597812,0,60
2841520446,2841520454,0,93
2841520446,2841520434,0,69
2841520446,3775193927,0,86
2841520448,3430413853,0,91
2841520448,3776308811,0,56
2841520448,2986582826,0,59
2841520449,2841520440,0,79
2841520449,2841520475,0,56
2841520449,3430413853,0,97
2841520452,2841520463,0,57
2841520452,2841520445,0,65
2841520452,2841520423,0,51
2841520452,2841520536,0,79
2841520453,2841520475,0,61
2841520453,2841520424,0,67
2841520453,2841520459,0,51
2841520454,2986597813,0,80
2841520454,2841520461,0,92
2841520454,2841520446,0,83
2841520455,2841520407,0,78
2841520456,2841520494,0,72
2841520456,2841520467,0,66
2841520456,3001623566,0,57
2841520457,2841520466,0,85
2841520457,3430413854,0,55
2841520457,2841520431,0,72
2841520457,2841520432,0,77
2841520458,2841520399,0,63
2841520459,2841520453,0,59
2841520459,2841520523,0,75
2841520459,2841520474,0,82
2841520461,2841520468,0,77
2841520461,2841520454,0,82
2841520461,2986597815,0,71
2841520462,2841520438,0,53
2841520462,2841520415,0,78
2841520462,2841520488,0,67
2841520463,2841520427,0,73
2841520463,2841520542,0,56
2841520463,2841520469,0,53
2841520463,2841520452,0,91
2841520465,2841520515,0,74
2841520465,2841520473,0,96
2841520465,2841520434,0,77
2841520466,2841520457,0,62
2841520466,3430413852,0,68
2841520466,2841520537,0,62
2841520466,2841520393,0,75
2841520467,2841520541,0,61
2841520467,3001623630,0,88
2841520467,2841520456,0,67
2841520468,2841520491,0,83
2841520468,2841520395,0,88
2841520468,2841520461,0,81
2841520469,3775193931,0,83
2841520469,2841520481,0,77
2841520469,2841520463,0,56
2841520471,3776308812,0,93
2841520471,2841520438,0,53
2841520471,2841520488,0,91
2841520471,2841520439,0,65
2841520473,2841520479,0,57
2841520473,2841520465,0,64
2841520473,2841520517,0,57
2841520474,2841520495,0,53
2841520474,2841520496,0,52
2841520474,2841520459,0,86
2841520475,2841520449,0,67
2841520475,2841520480,0,65
2841520475,2841520453,0,54
2841520476,2841520492,0,84
2841520476,7904195854,0,56
2841520476,2841520411,0,67
2841520479,2841520527,0,64
2841520479,3775193927,0,89
2841520479,2841520473,0,94
2841520480,2841520475,0,95
2841520480,2841520496,0,75
2841520480,3430413855,0,75
2841520481,3775193934,0,75
2841520481,2841520484,0,56
2841520481,2841520469,0,64
2841520482,2841520486,0,96
2841520482,3001623630,0,94
2841520482,3775031955,0,67
2841520483,3430413852,0,81
2841520483,2841520546,0,63
2841520483,2841520493,0,60
2841520484,2841520481,0,100
2841520484,2841520505,0,63
2841520484,2841520444,0,72
2841520486,3001623573,0,90
2841520486,2841520501,0,68
2841520486,2841520482,0,95
2841520488,2841520471,0,88
2841520488,2841520503,0,68
2841520488,2841520462,0,96
2841520490,7904246734,0,50
2841520490,11047707341,0,56
2841520490,2841520522,0,61
2841520491,2841520497,0,82
2841520491,2841520468,0,94
2841520491,3775193927,0,89
2841520491,7904195855,0,80
2841520492,2841520476,0,97
2841520492,7904195834,0,69
2841520492,3776308815,0,94
2841520493,2841520483,0,65
2841520493,3775193930,0,60
2841520493,2841520561,0,70
2841520494,3001623569,0,93
2841520494,2841520504,0,54
2841520494,2841520456,0,60
2841520495,2841520508,0,61
2841520495,2841520474,0,71
2841520495,2841520511,0,79
2841520496,2841520480,0,59
2841520496,2841520500,0,50
2841520496,2841520474,0,92
2841520497,3775193939,0,80
2841520497,2841520491,0,77
2841520497,2841520512,0,71
2841520499,3775193933,0,51
2841520499,2841520442,0,61
2841520499,2841520522,0,66
2841520500,2841520496,0,54
2841520500,2841520508,0,60
2841520500,3430413856,0,93
2841520501,2841520486,0,98
2841520501,2841520525,0,50
2841520501,3430413854,0,88
2841520502,3001623576,0,72
2841520502,3001623571,0,80
2841520503,3776308812,0,87
2841520503,2841520523,0,50
2841520503,2841520488,0,81
2841520503,2841520607,0,65
2841520504,3001623570,0,80
2841520504,2841520531,0,57
2841520504,2841520494,0,52
2841520505,2841520510,0,51
2841520505,2841520530,0,86
2841520505,2841520484,0,93
2841520508,2841520500,0,68
2841520508,2841520514,0,64
2841520508,2841520495,0,83
2841520510,2841520505,0,82
2841520510,2841520515,0,60
2841520510,2841520428,0,98
2841520511,2841520533,0,59
2841520511,2841520495,0,99
2841520511,2841520540,0,56
2841520512,3775031950,0,56
2841520512,2841520497,0,69
2841520512,3775193936,0,97
2841520512,3775193939,0,71
2841520513,2841520545,0,78
2841520513,3775193931,0,81
2841520513,2841520519,0,97
2841520514,2841520508,0,72
2841520514,2841520533,0,84
2841520514,3430413857,0,66
2841520515,2841520465,0,92
2841520515,2841520510,0,81
2841520515,2841520517,0,66
2841520517,2841520538,0,73
2841520517,2841520473,0,79
2841520517,2841520515,0,50
2841520519,3775193934,0,72
2841520519,2841520556,0,69
2841520519,2841520513,0,95
2841520520,3775031952,0,71
2841520520,7904246762,0,83
2841520520,2841520550,0,99
2841520522,3775031949,0,92
2841520522,2841520499,0,88
2841520522,2841520560,0,80
2841520522,2841520490,0,57
2841520523,2841520459,0,67
2841520523,2841520625,0,93
2841520523,2841520503,0,83
2841520523,2841520540,0,96
2841520525,3001623573,0,90
2841520525,2841520537,0,51
2841520525,2841520501,0,59
2841520527,2841520479,0,76
2841520527,3775193937,0,64
2841520527,2841520543,0,92
2841520530,2841520548,0,59
2841520530,2841520563,0,72
2841520530,2841520505,0,81
2841520531,2841520504,0,51
2841520531,7904246762,0,65
2841520531,2841520541,0,86
2841520533,2841520514,0,97
2841520533,3430413858,0,94
2841520533,2841520511,0,77
2841520533,2841520564,0,73
2841520536,2841520542,0,63
2841520536,2841520452,0,97
2841520536,3775031949,0,55
2841520536,2841520587,0,62
2841520537,2841520525,0,74
2841520537,2841520547,0,90
2841520537,2841520466,0,56
2841520538,2841520543,0,67
2841520538,2841520548,0,90
2841520538,2841520517,0,93
2841520540,2841520511,0,84
2841520540,2841520523,0,78
2841520540,2841520549,0,83
2841520541,2841520467,0,61
2841520541,2841520531,0,66
2841520541,2841520551,0,93
2841520542,2841520545,0,72
2841520542,2841520536,0,71
2841520542,2841520581,0,75
2841520542,2841520463,0,87
2841520543,2841520538,0,76
2841520543,2841520584,0,67
2841520543,2841520527,0,69
2841520545,2841520542,0,62
2841520545,2841520573,0,52
2841520545,2841520513,0,87
2841520545,2841520556,0,83
2841520546,2841520483,0,94
2841520546,2841520558,0,71
2841520546,2841520561,0,89
2841520547,2841520537,0,57
2841520547,2841520558,0,77
2841520547,2841520567,0,100
2841520547,3430413852,0,79
2841520548,2841520538,0,86
2841520548,2841520530,0,100
2841520548,3775044765,0,100
2841520549,3774979076,0,72
2841520549,2841520540,0,68
2841520549,2841520564,0,57
2841520550,2841520562,0,50
2841520550,2841520520,0,81
2841520550,3775044760,0,93
2841520551,3001623630,0,59
2841520551,2841520569,0,79
2841520551,2841520541,0,93
2841520551,3775031955,0,59
2841520553,3775031956,0,83
2841520553,2841520602,0,68
2841520553,3001623571,0,89
2841520556,2841520563,0,85
2841520556,2841520519,0,92
2841520556,2841520545,0,60
2841520557,2841520560,0,69
2841520558,2841520546,0,81
2841520558,2841520547,0,68
2841520558,3131276106,0,54
2841520560,2841520557,0,68
2841520560,2841520522,0,50
2841520560,2841520593,0,79
2841520561,3131276106,0,52
2841520561,2841520546,0,63
2841520561,3775044759,0,68
2841520561,2841520493,0,87
2841520562,3775031952,0,57
2841520562,2841520579,0,53
2841520562,2841520550,0,81
2841520562,2841520583,0,69
2841520563,2841520556,0,50
2841520563,2841520530,0,77
2841520563,3775044765,0,72
2841520564,2841520549,0,92
2841520564,2841520574,0,50
2841520564,2841520533,0,53
2841520564,2841520654,0,66
2841520565,3001623574,0,58
2841520565,3775031955,0,72
2841520565,2841520572,0,68
2841520565,2841520608,0,100
2841520567,2841520592,0,82
2841520567,3001623574,0,92
2841520567,2841520547,0,99
2841520567,2841520588,0,85
2841520569,2841520551,0,59
2841520569,2841520583,0,55
2841520569,3775031952,0,95
2841520572,3001623585,0,67
2841520572,2841520565,0,59
2841520572,2841520578,0,96
2841520573,2841520545,0,62
2841520574,2841520564,0,77
2841520574,2841520582,0,87
2841520574,2841520666,0,55
2841520575,3775031956,0,68
2841520575,2841520590,0,64
2841520575,2841520595,0,52
2841520578,3001623586,0,80
2841520578,2841520572,0,72
2841520578,2841520588,0,65
2841520579,2841520562,0,93
2841520579,2841520595,0,90
2841520579,3775044760,0,74
2841520579,2841520600,0,77
2841520581,2841520542,0,75
2841520582,2841520574,0,56
2841520582,2841520586,0,66
2841520582,3430413858,0,69
2841520583,2841520569,0,88
2841520583,2841520600,0,69
2841520583,2841520562,0,61
2841520584,3775044769,0,86
2841520584,11205029378,0,77
2841520584,2841520543,0,93
2841520586,2841520603,0,70
2841520586,2841520582,0,87
2841520587,2841520536,0,58
2841520588,2841520578,0,93
2841520588,11047695774,0,99
2841520588,2841520567,0,62
2841520588,2841520636,0,66
2841520589,3775044762,0,58
2841520589,3775044771,0,76
2841520589,7904471545,0,85
2841520590,3001623582,0,62
2841520590,2841520575,0,69
2841520590,2841520610,0,69
2841520591,2841520609,0,55
2841520591,2841520602,0,69
2841520591,3001623576,0,86
2841520592,3131276106,0,90
2841520592,2841520606,0,79
2841520592,2841520567,0,84
2841520592,11047695774,0,61
2841520593,3131276106,0,74
2841520593,2841520606,0,100
2841520593,2841520560,0,77
2841520595,2841520579,0,56
2841520595,3001623582,0,58
2841520595,2841520617,0,83
2841520595,2841520575,0,78
2841520598,3775044772,0,94
2841520598,3775044769,0,70
2841520598,3775044764,0,82
2841520600,2841520583,0,93
2841520600,2841520617,0,95
2841520600,2841520579,0,72
2841520600,2841520604,0,79
2841520602,2841520553,0,72
2841520602,2841520610,0,77
2841520602,2841520591,0,79
2841520603,2841520622,0,76
2841520603,2841520586,0,76
2841520604,2841520664,0,79
2841520604,2841520608,0,51
2841520604,2841520600,0,85
2841520606,2841520593,0,51
2841520606,2841520629,0,99
2841520606,2841520626,0,76
2841520606,2841520592,0,55
2841520607,2841520625,0,98
2841520607,2841520503,0,58
2841520607,3774979075,0,89
2841520608,2841520628,0,69
2841520608,3001623585,0,100
2841520608,2841520604,0,65
2841520608,2841520565,0,87
2841520609,2841520591,0,82
2841520609,2841520631,0,73
2841520609,2841520630,0,58
2841520610,2841520630,0,89
2841520610,2841520623,0,84
2841520610,2841520602,0,86
2841520610,2841520590,0,68
2841520613,3775044772,0,53
2841520613,3775044771,0,98
2841520613,7904471544,0,75
2841520617,2841520600,0,58
2841520617,2841520634,0,75
2841520617,2841520595,0,92
2841520622,2841520647,0,50
2841520622,2841520603,0,79
2841520623,2841520648,0,98
2841520623,2841520632,0,83
2841520623,2841520610,0,79
2841520624,2841520645,0,53
2841520624,2841520642,0,55
2841520624,3775044772,0,53
2841520625,2841520523,0,67
2841520625,3774979078,0,91
2841520625,2841520607,0,56
2841520625,3774979076,0,71
2841520626,2841520606,0,88
2841520627,7904471546,0,56
2841520627,7904471544,0,68
2841520627,2841520642,0,86
2841520628,2841520638,0,80
2841520628,2841520608,0,94
2841520628,2841520650,0,71
2841520629,2841520606,0,53
2841520629,11047695774,0,57
2841520629,3775044773,0,97
2841520630,2841520610,0,87
2841520630,2841520651,0,93
2841520630,2841520609,0,82
2841520630,2841520648,0,97
2841520631,2841520609,0,95
2841520631,3775044776,0,53
2841520631,2841520637,0,94
2841520632,2841520643,0,63
2841520632,2841520623,0,83
2841520632,3001623582,0,59
2841520634,2841520617,0,85
2841520634,3001623582,0,97
2841520634,2841520656,0,81
2841520635,2841520653,0,58
2841520635,3001623578,0,64
2841520635,3775044776,0,93
2841520636,3001623586,0,90
2841520636,2841520692,0,59
2841520636,2841520588,0,69
2841520637,2841520691,0,90
2841520637,2841520646,0,69
2841520637,2841520631,0,96
2841520638,2841520628,0,50
2841520638,3001623585,0,81
2841520638,2841520660,0,89
2841520642,2841520624,0,94
2841520642,3430413859,0,62
2841520642,2841520627,0,57
2841520642,2841520659,0,54
2841520643,2841520662,0,50
2841520643,2841520632,0,59
2841520643,2841520656,0,88
2841520645,2841520624,0,57
2841520645,2841520665,0,83
2841520645,3430413859,0,56
2841520646,2841520700,0,65
2841520646,2841520651,0,63
2841520646,2841520637,0,56
2841520647,3774979077,0,80
2841520647,2841520622,0,51
2841520648,2841520630,0,82
2841520648,2841520662,0,78
2841520648,2841520623,0,75
2841520648,2841520661,0,53
2841520650,2841520660,0,57
2841520650,2841520628,0,69
2841520650,3430413860,0,75
2841520651,2841520630,0,80
2841520651,3775044778,0,61
2841520651,2841520661,0,65
2841520651,2841520646,0,84
2841520653,2841520669,0,66
2841520653,2841520635,0,89
2841520653,2841520672,0,93
2841520654,2841520704,0,78
2841520654,3774979076,0,92
2841520654,2841520666,0,89
2841520654,2841520564,0,57
2841520655,2841520708,0,77
2841520655,7904471546,0,59
2841520655,2841520659,0,90
2841520655,2986582827,0,51
2841520656,2841520664,0,61
2841520656,2841520634,0,59
2841520656,2841520673,0,97
2841520656,2841520643,0,92
2841520659,2841520679,0,65
2841520659,2841520655,0,60
2841520659,2841520642,0,82
2841520660,2841520650,0,97
2841520660,2841520638,0,94
2841520660,2841520677,0,84
2841520661,2841520670,0,62
2841520661,2841520651,0,80
2841520661,2841520648,0,80
2841520661,3775044781,0,68
2841520662,2841520643,0,68
2841520662,2841520678,0,92
2841520662,2841520648,0,56
2841520662,2841520673,0,87
2841520664,2841520604,0,81
2841520664,3430413860,0,73
2841520664,2841520656,0,92
2841520665,2841520645,0,67
2841520665,2841520683,0,75
2841520665,2841520682,0,74
2841520666,2841520694,0,94
2841520666,2841520654,0,56
2841520666,2841520674,0,79
2841520666,2841520574,0,76
2841520669,2841520653,0,77
2841520669,3775044776,0,59
2841520669,2841520686,0,51
2841520670,2841520727,0,68
2841520670,3001623591,0,79
2841520670,2841520661,0,57
2841520671,7904195830,0,86
2841520671,3774979075,0,74
2841520671,2841520708,0,50
2841520672,2841520686,0,87
2841520672,2841520653,0,69
2841520672,3001623587,0,52
2841520673,2841520689,0,91
2841520673,2841520662,0,91
2841520673,2841520656,0,92
2841520673,3430413861,0,89
2841520674,3774979083,0,78
2841520674,2841520666,0,52
2841520674,3774979080,0,72
2841520677,2841520660,0,58
2841520677,2841520684,0,79
2841520677,3430413860,0,96
2841520678,2841520697,0,79
2841520678,2841520689,0,67
2841520678,2841520662,0,50
2841520678,3001623591,0,60
2841520679,2841520698,0,72
2841520679,2841520659,0,82
2841520679,3430413859,0,82
2841520679,2841520732,0,63
2841520680,2841520689,0,72
2841520680,3430413862,0,95
2841520680,2841520756,0,83
2841520682,2841520665,0,74
2841520682,2841520685,0,82
2841520682,2841520699,0,54
2841520682,3430413859,0,61
2841520683,2841520665,0,91
2841520683,2841520705,0,59
2841520683,2841520699,0,72
2841520684,3001623586,0,91
2841520684,2841520692,0,96
2841520684,2841520677,0,86
2841520685,2841520751,0,71
2841520685,2841520682,0,79
2841520685,3775044783,0,95
2841520686,2841520672,0,100
2841520686,2841520669,0,58
2841520686,2841520701,0,67
2841520686,2841520691,0,100
2841520689,2841520678,0,98
2841520689,2841520680,0,92
2841520689,2841520673,0,69
2841520689,2841520714,0,75
2841520691,2841520700,0,54
2841520691,2841520637,0,91
2841520691,2841520712,0,80
2841520691,2841520686,0,74
2841520692,2841520636,0,80
2841520692,2841520707,0,88
2841520692,2841520684,0,92
2841520694,2841520666,0,61
2841520694,2841520704,0,86
2841520694,2841520768,0,95
2841520697,2841520720,0,82
2841520697,2841520678,0,99
2841520697,2841520714,0,92
2841520698,2841520703,0,83
2841520698,2841520730,0,66
2841520698,2841520679,0,58
2841520698,3775044783,0,94
2841520699,2841520683,0,70
2841520699,2841520729,0,87
2841520699,2841520682,0,87
2841520700,2841520691,0,72
2841520700,2841520702,0,87
2841520700,2841520646,0,89
2841520700,2841520717,0,75
2841520701,2841520686,0,54
2841520702,2841520700,0,52
2841520702,2841520721,0,51
2841520702,3775044782,0,96
2841520702,2841520726,0,60
2841520703,2841520735,0,64
2841520703,2841520698,0,56
2841520703,2841520719,0,92
2841520704,2841520654,0,56
2841520704,2841520742,0,81
2841520704,2841520694,0,93
2841520705,2841520683,0,80
2841520705,2841520731,0,70
2841520705,2841520729,0,98
2841520707,2841520734,0,64
2841520707,2841520692,0,99
2841520707,3775044800,0,96
2841520707,3430413861,0,100
2841520708,2841520655,0,65
2841520708,2841520741,0,56
2841520708,2841520671,0,61
2841520708,3774979078,0,96
2841520712,2841520691,0,74
2841520714,2841520689,0,98
2841520714,2841520733,0,76
2841520714,2841520697,0,54
2841520717,2841520700,0,53
2841520718,3430413862,0,89
2841520718,2841520724,0,66
2841520718,2841520739,0,57
2841520719,2841520703,0,52
2841520719,2841520725,0,97
2841520719,2841520745,0,54
2841520720,2841520697,0,78
2841520720,2841520733,0,98
2841520720,2841520738,0,73
2841520721,2841520702,0,88
2841520721,2841520727,0,90
2841520721,3775044787,0,51
2841520721,2841520737,0,61
2841520724,2841520718,0,70
2841520724,2841520734,0,56
2841520724,2841520781,0,94
2841520725,3774979097,0,78
2841520725,2841520719,0,74
2841520725,2841520732,0,58
2841520726,2841520702,0,90
2841520727,2841520721,0,86
2841520727,3001623593,0,85
2841520727,2841520670,0,62
2841520727,3775044806,0,62
2841520728,2841520739,0,66
2841520728,3430413862,0,81
2841520728,2841520762,0,78
2841520729,2841520705,0,93
2841520729,3430413863,0,68
2841520729,2841520699,0,64
2841520730,2841520744,0,62
2841520730,2841520698,0,97
2841520730,2841520735,0,60
2841520731,2841520705,0,77
2841520731,2841520747,0,83
2841520731,3430413863,0,100
2841520731,2841520759,0,62
2841520732,2841520725,0,55
2841520732,2841520741,0,87
2841520732,2841520787,0,51
2841520732,2841520679,0,90
2841520733,2841520714,0,92
2841520733,2841520720,0,56
2841520733,2841520750,0,63
2841520734,2841520724,0,52
2841520734,2841520707,0,58
2841520734,3775044807,0,50
2841520735,2841520703,0,73
2841520735,2841520730,0,99
2841520735,2841520745,0,76
2841520737,2841520721,0,86
2841520738,3001623593,0,84
2841520738,2841520750,0,54
2841520738,2841520720,0,71
2841520739,2841520728,0,61
2841520739,2841520718,0,93
2841520739,2841520774,0,96
2841520741,2841520732,0,96
2841520741,2841520708,0,91
2841520741,3430413867,0,83
2841520741,2841520761,0,81
2841520742,2841520767,0,62
2841520742,3774979082,0,63
2841520742,2841520704,0,86
2841520744,2841520764,0,80
2841520744,2841520763,0,82
2841520744,2841520730,0,72
2841520745,2841520764,0,72
2841520745,2841520719,0,89
2841520745,2841520735,0,85
2841520746,3001623593,0,58
2841520747,3430413864,0,54
2841520747,2841520731,0,78
2841520747,2841520765,0,77
2841520749,3775044827,0,90
2841520749,3775044803,0,74
2841520749,3775044813,0,54
2841520749,9887273080,0,86
2841520750,2841520756,0,55
2841520750,2841520738,0,58
2841520750,2841520733,0,100
2841520751,2841520685,0,83
2841520751,3430413863,0,69
2841520751,3775044809,0,56
2841520755,2841520759,0,57
2841520756,2841520680,0,81
2841520756,2841520762,0,64
2841520756,2841520750,0,53
2841520759,3430413866,0,88
2841520759,2841520755,0,84
2841520759,2841520765,0,71
2841520759,2841520731,0,51
2841520761,2841520801,0,64
2841520761,2841520767,0,68
2841520761,2841520741,0,66
2841520762,2841520774,0,74
2841520762,2841520756,0,95
2841520762,2841520728,0,72
2841520763,2841520778,0,54
2841520763,2841520744,0,60
2841520763,3775044809,0,68
2841520763,2841520776,0,54
2841520764,2841520744,0,84
2841520764,2841520776,0,86
2841520764,2841520745,0,65
2841520765,2841520747,0,83
2841520765,3430413868,0,89
2841520765,2841520759,0,82
2841520765,2841520769,0,69
2841520767,2841520742,0,75
2841520767,2841520761,0,89
2841520767,2841520770,0,53
2841520767,2841520804,0,84
2841520768,3430413865,0,94
2841520768,2841520772,0,57
2841520768,2841520694,0,87
2841520769,2841520802,0,80
2841520769,2841520765,0,66
2841520769,2841520773,0,91
2841520770,2841520767,0,51
2841520770,2841520775,0,52
2841520770,2841520810,0,71
2841520772,3774979092,0,76
2841520772,2841520768,0,66
2841520772,2841520777,0,62
2841520773,2841520805,0,71
2841520773,2841520769,0,98
2841520773,2841520780,0,53
2841520774,2841520781,0,58
2841520774,2841520762,0,63
2841520774,2841520739,0,85
2841520775,2841520770,0,96
2841520775,2841520782,0,71
2841520775,2841520811,0,98
2841520776,2841520791,0,92
2841520776,2841520764,0,53
2841520776,2841520763,0,65
2841520776,3774979097,0,81
2841520777,2841520772,0,54
2841520777,7874875927,0,86
2841520778,2841520790,0,89
2841520778,2841520763,0,94
2841520778,3430413864,0,98
2841520778,2841520791,0,52
2841520780,3430413869,0,72
2841520780,3430413864,0,54
2841520780,2841520773,0,76
2841520780,2841520784,0,88
2841520781,2841520786,0,97
2841520781,2841520774,0,89
2841520781,2841520724,0,55
2841520782,2841520775,0,85
2841520782,2841520817,0,80
2841520782,3430413865,0,58
2841520784,2841520816,0,67
2841520784,2841520780,0,96
2841520784,2841520788,0,52
2841520786,2841520781,0,56
2841520786,3775044837,0,52
2841520786,3775044807,0,81
2841520786,3775044903,0,82
2841520787,2841520813,0,64
2841520787,2841520732,0,91
2841520787,3774979097,0,72
2841520787,3430413867,0,77
2841520788,2841520820,0,80
2841520788,2841520784,0,69
2841520788,2841520790,0,100
2841520789,2841520831,0,64
2841520789,3430413865,0,51
2841520789,2841520792,0,53
2841520790,2841520797,0,51
2841520790,2841520778,0,99
2841520790,2841520788,0,100
2841520791,2841520776,0,62
2841520791,2841520807,0,84
2841520791,2841520778,0,88
2841520792,2841520836,0,74
2841520792,2841520789,0,93
2841520792,2841520795,0,93
2841520795,2841520840,0,97
2841520795,2841520792,0,51
2841520795,2841520798,0,85
2841520797,2841520790,0,80
2841520797,2841520807,0,53
2841520797,2841520808,0,74
2841520798,2841520795,0,99
2841520798,3774979102,0,74
2841520798,2841520843,0,94
2841520801,2841520804,0,58
2841520801,2841520761,0,77
2841520801,3430413867,0,94
2841520802,2841520769,0,77
2841520802,2841520805,0,85
2841520802,3430413868,0,58
2841520804,2841520801,0,57
2841520804,2841520767,0,78
2841520804,3774979110,0,57
2841520804,2841520810,0,89
2841520805,2841520773,0,73
2841520805,3430413869,0,72
2841520805,2841520802,0,62
2841520807,2841520797,0,71
2841520807,3774979107,0,77
2841520807,2841520791,0,53
2841520808,2841520827,0,65
2841520808,3775044855,0,64
2841520808,2841520797,0,55
2841520809,2841520826,0,87
2841520809,3430413868,0,50
2841520809,2841520828,0,64
2841520810,2841520811,0,76
2841520810,2841520770,0,97
2841520810,2841520839,0,98
2841520810,2841520804,0,100
2841520811,2841520810,0,84
2841520811,2841520817,0,86
2841520811,2841520775,0,52
2841520811,2841520842,0,50
2841520813,3774979107,0,96
2841520813,2841520787,0,65
2841520813,2841520832,0,53
2841520815,2841520829,0,54
2841520815,7875000076,0,53
2841520815,2841520845,0,58
2841520816,2841520784,0,78
2841520816,2841520820,0,61
2841520816,3430413869,0,68
2841520817,2841520811,0,52
2841520817,2841520822,0,70
2841520817,2841520782,0,72
2841520817,2841520852,0,88
2841520819,2841520857,0,91
2841520819,2841520824,0,65
2841520819,3775044855,0,68
2841520820,2841520788,0,58
2841520820,2841520827,0,88
2841520820,2841520816,0,75
2841520821,3430413866,0,80
2841520821,2841520828,0,92
2841520821,3775044835,0,57
2841520822,2841520817,0,92
2841520822,2841520831,0,54
2841520822,2841520856,0,54
2841520822,3430413865,0,66
2841520823,2841520835,0,84
2841520823,3430413867,0,63
2841520823,2841520854,0,81
2841520824,2841520859,0,95
2841520824,2841520832,0,97
2841520824,2841520819,0,72
2841520826,2841520809,0,64
2841520826,2841520841,0,78
2841520826,3430413869,0,95
2841520826,2841520849,0,69
2841520827,2841520808,0,73
2841520827,2841520820,0,99
2841520827,2841520841,0,85
2841520828,2841520821,0,68
2841520828,2841520849,0,91
2841520828,2841520809,0,65
2841520829,2841520838,0,83
2841520829,2841520815,0,67
2841520829,2841520853,0,70
2841520830,2841520845,0,94
2841520830,7875000076,0,84
2841520830,2841520861,0,82
2841520831,2841520822,0,56
2841520831,3774979113,0,53
2841520831,2841520789,0,72
2841520832,2841520813,0,76
2841520832,2841520854,0,95
2841520832,2841520824,0,89
2841520832,11047764792,0,81
2841520835,2841520823,0,67
2841520835,2841520839,0,55
2841520835,3774979110,0,63
2841520835,3774979125,0,58
2841520836,3774979113,0,83
2841520836,2841520840,0,64
2841520836,2841520792,0,69
